Entry	Gene names  (primary )	Cross-reference (STRING)
P38784	VMA22	4932.YHR060W;
Q8TGL2		4932.YOR231C-A;
P39940	RSP5	4932.YER125W;
Q08646	SSP2	4932.YOR242C;
P38931	SSN2	4932.YDR443C;
Q3E814		
Q02354	UTP6	4932.YDR449C;
P0CE98		
O13562		
P0C2I5	TY1B-LR2	
P0CY03		
Q8TGM3		
Q8TGQ4		
P53310		
P38816	TRR2	4932.YHR106W;
P53098		4932.YGL188C;
Q8TGN6		
P38161		4932.YBL108W;
P0CI66		4932.YHR213W;
P38083		4932.YBR063C;
P38214		
P39563		4932.YAR064W;
P40560		4932.YIL001W;
P53832	WSC2	4932.YNL283C;
Q6B0Z2		4932.YML101C-A;
Q6B0X2		4932.YMR158W-B;
Q3E7B5		4932.YMR230W-A;
P53977		
Q3E7Z9		
P53884		
Q08293		
Q08816		4932.YOR352W;
Q08681		4932.YOR248W;
Q8TGL5		
Q08743		4932.YOR292C;
Q08560		4932.YOR186W;
Q8TGQ8		4932.YOL085W-A;
Q08486		4932.YOR072W;
O13517		4932.YPL102C;
Q8TGR9		
O13568		
A0A023PZM3		4932.YPR050C;
P53038	TEL2	4932.YGR099W;
P53733	RSM19	4932.YNR037C;
P25343	RVS161	4932.YCR009C;
P40548	SNL1	4932.YIL016W;
P38165	RTG3	4932.YBL103C;
P38329	VHC1	4932.YBR235W;
P40157	VID27	4932.YNL212W;
O13583		
P38746	YLF2	4932.YHL014C;
Q3E809		
P0CL29		
P53820		4932.YNL338W;
P53754		4932.YNR068C;
Q04299		4932.YMR087W;
P50111	ZDS1	4932.YMR273C;
P53906		4932.YNL146W;
P53880		4932.YNL179C;
P0C5Q9		
P40341	YTA12	4932.YMR089C;
Q08540		4932.YOR169C;
Q08915		4932.YOR392W;
Q12113	TY2B-OR1	
Q8TGL4		
Q12402	YOP1	4932.YPR028W;
Q06813		4932.YPR078C;
Q08984		4932.YPL272C;
P32913	VPS17	4932.YOR132W;
P53824	SNZ2	4932.YNL333W;
Q12024	YTM1	4932.YOR272W;
P0CL38		4932.YOR396C-A;
P38739	WSC4	4932.YHL028W;
Q6Q571		
Q6B0Y6		4932.YMR052C-A;
P38430		4932.YMR262W;
Q03263		4932.YMR279C;
P0CX76	TY1A-ML2	
A0A023PXH2		
Q04521		
P53752		4932.YNR066C;
Q03629		4932.YML079W;
Q12523		4932.YPL247C;
Q12486		4932.YOR131C;
Q08964		4932.YPL216W;
Q08235	BRX1	4932.YOL077C;
P38313	AME1	4932.YBR211C;
P07258	CPA1	4932.YOR303W;
Q08226	CRT10	4932.YOL063C;
P07834	CDC4	4932.YFL009W;
P09119	CDC6	4932.YJL194W;
P53829	CAF40	4932.YNL288W;
Q12449	AHA1	4932.YDR214W;
P11709	BIK1	4932.YCL029C;
P50277	BIO3	4932.YNR058W;
Q08981	ACM1	4932.YPL267W;
P21147	OLE1	4932.YGL055W;
P27895	CIN8	4932.YEL061C;
P39533	ACO2	4932.YJL200C;
P53722	ATP23	4932.YNR020C;
P32451	BIO2	4932.YGR286C;
P38700	APM2	4932.YHL019C;
P10614	ERG11	4932.YHR007C;
P40532	APQ12	4932.YIL040W;
Q02647	DYN2	4932.YDR424C;
P53319	GND2	4932.YGR256W;
P0CH64	DDI3	
Q12438	GRX6	4932.YDL010W;
P46998	FMP33	4932.YJL161W;
Q12396	EMP46	4932.YLR080W;
P36039	EMC3	4932.YKL207W;
P53200	EFM5	4932.YGR001C;
P00925	ENO2	4932.YHR174W;
Q12178	FCY1	4932.YPR062W;
P53746	FRE4	4932.YNR060W;
P13382	POL1	4932.YNL102W;
P25340	ERG4	4932.YGL012W;
P39704	ERP2	4932.YAL007C;
Q08991	FEX2	4932.YPL279C;
P53192	GET1	4932.YGL020C;
Q05015	FSH2	4932.YMR222C;
Q12154	GET3	4932.YDL100C;
P40451	AIM20	4932.YIL158W;
P39724	BOL3	4932.YAL046C;
P53858	BNI4	4932.YNL233W;
P53838	BOR1	4932.YNL275W;
Q08058	COQ10	4932.YOL008W;
P38041	BOI1	4932.YBL085W;
P25385	BOS1	4932.YLR078C;
Q05779	COQ9	4932.YLR201C;
P32789	ALK2	4932.YBL009W;
P41697	BUD6	4932.YLR319C;
P24868	CLB1	4932.YGR108W;
P13090	ATR1	4932.YML116W;
P10127	ADH4	4932.YGL256W;
Q04489		4932.YML096W;
P32794	AFG2	4932.YLR397C;
Q07988	AFB1	4932.YLR040C;
P12630	BAR1	4932.YIL015W;
Q12186	MSL5	4932.YLR116W;
P36090	ANR2	4932.YKL047W;
P40217	TIF34	4932.YMR146C;
P40077	DSE1	4932.YER124C;
P38821	APE4	4932.YHR113W;
P38719	DBP8	4932.YHR169W;
Q06218	DBP9	4932.YLR276C;
Q05610	DON1	4932.YDR273W;
P22696	ESS1	4932.YJR017C;
P40366	DLS1	4932.YJL065C;
Q04216	DLT1	4932.YMR126C;
P21951	POL2	4932.YNL262W;
P38767	ERC1	4932.YHR032W;
Q08225		4932.YOL057W;
P53206		4932.YGR012W;
P41277	GPP1	4932.YIL053W;
P41912	SHR5	4932.YOL110W;
Q03002	FRK1	4932.YPL141C;
Q02710	ECM23	4932.YPL021W;
P32462	ERG24	4932.YNL280C;
P25087	ERG6	4932.YML008C;
P38737	ECM29	4932.YHL030W;
Q12156	AIM7	4932.YDR063W;
Q03673	AIM34	4932.YMR003W;
Q12032	AIM41	4932.YOR215C;
P38221	CDS1	4932.YBR029C;
P39103	COX14	4932.YML129C;
Q07660	BRE4	4932.YDL231C;
P48582	BRO1	4932.YPL084W;
P25335	DAL2	4932.YIR029W;
Q04549	ARP10	4932.YDR106W;
Q03783	BUD26	4932.YDR241W;
P81449	TIM11	4932.YDR322C-A;
P09798	CDC16	4932.YKL022C;
P32797	CDC13	4932.YDL220C;
Q12354		4932.YLR118C;
Q12145	CMR3	4932.YPR013C;
Q12128	BAG7	4932.YOR134W;
P47177		4932.YJR149W;
P39714	BDH1	4932.YAL060W;
P36149	BET3	4932.YKR068C;
P43595	DCV1	4932.YFR012W;
P38836	ECM14	4932.YHR132C;
P33412	ECT1	4932.YGR007W;
Q05775	HCR1	4932.YLR192C;
P40491	FMC1	4932.YIL098C;
P38347	EFM2	4932.YBR271W;
P00924	ENO1	4932.YGR254W;
Q12395	DCN1	4932.YLR128W;
Q08911	FDH1	4932.YOR388C;
P36049	EBP2	4932.YKL172W;
Q12452	ERG27	4932.YLR100W;
P53337	ERV29	4932.YGR284C;
Q06344	ESF1	4932.YDR365C;
P25719	CPR3	4932.YML078W;
P40456	ESL1	4932.YIL151C;
Q12068	GRE2	4932.YOL151W;
P09201	FBP1	4932.YLR377C;
P34756	FAB1	4932.YFR019W;
P53171	GEP7	4932.YGL057C;
P40056	GET2	4932.YER083C;
P41832	BNI1	4932.YNL271C;
P53890	BNI5	4932.YNL166C;
Q99299	AIM44	4932.YPL158C;
P53622	COP1	4932.YDL145C;
P0CX13	COS3	
Q02804	ARL3	4932.YPL051W;
P04076	ARG4	4932.YHR018C;
Q04935	COX20	4932.YDR231C;
P00401	COX1	4932.Q0045;
P53280	CAF130	4932.YGR134W;
P38971	ALP1	4932.YNL270C;
P23293	SGV1	4932.YPR161C;
P37366	CCL1	4932.YPR025C;
P53909	AAH1	4932.YNL141W;
Q12067	ATX2	4932.YOR079C;
P40094	COG3	4932.YER157W;
Q06096	COG4	4932.YPR105C;
P25694	CDC48	4932.YDL126C;
Q03690	CLU1	4932.YMR012W;
D6W196	SAL1	4932.YNL083W;
P36973	APT2	4932.YDR441C;
P38170	BRN1	4932.YBL097W;
Q08023	FMP25	4932.YLR077W;
Q3E705	EFG1	4932.YGR271C-A;
P40540	EMC5	4932.YIL027C;
P36125	GMH1	4932.YKR030W;
P26793	RAD27	4932.YKL113C;
P38167	ECM21	4932.YBL101C;
P38246	ECM8	4932.YBR076W;
Q08496	DIA2	4932.YOR080W;
P08566	ARO1	4932.YDR127W;
O13297	CET1	4932.YPL228W;
P32381	ARP2	4932.YDL029W;
P40024	ARB1	4932.YER036C;
P07245	ADE3	4932.YGR204W;
P53080	EDC1	4932.YGL222C;
P36141	FMP46	4932.YKR049C;
Q04406	EMI1	4932.YDR512C;
P37291	SHM2	4932.YLR058C;
Q04399	GMC1	4932.YDR506C;
P22204	DBF2	4932.YGR092W;
P24783	DBP2	4932.YNL112W;
P38224	FIG1	4932.YBR040W;
Q03769	ENT5	4932.YDR153C;
Q03898	FIN1	4932.YDR130C;
Q12003	ENV7	4932.YPL236C;
P31381	FUN26	4932.YAL022C;
P08524	ERG20	4932.YJL167W;
Q07505		4932.YDL086W;
P23900	FPS1	4932.YLL043W;
P18494	GLN3	4932.YER040W;
Q04792	GAD1	4932.YMR250W;
Q04952	FKS3	4932.YMR306W;
P53344	COS6	4932.YGR295C;
P41810	SEC26	4932.YDR238C;
P53894	CBK1	4932.YNL161W;
P40086	COX15	4932.YER141W;
P07255	COX9	4932.YDL067C;
Q03702	CCE1	4932.YKL011C;
P38628	PCM1	4932.YEL058W;
P06243	CDC7	4932.YDL017W;
P32656	GCG1	4932.YER163C;
P14904	APE1	4932.YKL103C;
P42884	AAD14	4932.YNL331C;
Q08361	AAD15	4932.YOL165C;
P39011	BEM4	4932.YPL161C;
P39970	ACA1	4932.YER045C;
P08640	FLO11	4932.YIR019C;
P40068	FLO8	4932.YER109C;
P38068	GRX7	4932.YBR014C;
Q12680	GLT1	4932.YDL171C;
P53073	EMC4	4932.YGL231C;
P25574	EMC1	4932.YCL045C;
P47120	LIA1	4932.YJR070C;
Q03921	DOP1	4932.YDR141C;
Q06409	DCK1	4932.YLR422W;
Q05498	FCF1	4932.YDR339C;
P08432	SPE1	4932.YKL184W;
P53208	EAT1	4932.YGR015C;
P33322	CBF5	4932.YLR175W;
P10869	HOM3	4932.YER052C;
P41735	CAT5	4932.YOR125C;
P27614	CPS1	4932.YJL172W;
P32639	BRR2	4932.YER172C;
P38077	ATP3	4932.YBR039W;
P31384	CCR4	4932.YAL021C;
P39981	AVT2	4932.YEL064C;
O13547	CCW14	4932.YLR390W-A;
Q06702	CDA1	4932.YLR307W;
P38042	CDC27	4932.YBL084C;
P12962	CAF20	4932.YOR276W;
Q12289	CRC1	4932.YOR100C;
P34216	EDE1	4932.YBL047C;
P39009	DUN1	4932.YDL101C;
P40568	DSN1	4932.YIR010W;
P15436	POL3	4932.YDL102W;
P32353	ERG3	4932.YLR056W;
P32525	ECM25	4932.YJL201W;
Q06673	ECM30	4932.YLR436C;
Q05958	ECM22	4932.YLR228C;
P36148	GPT2	4932.YKR067W;
P39726	GCV3	4932.YAL044C;
O13577	DIF1	4932.YLR437C;
Q02979	GDE1	4932.YPL110C;
P18238	AAC3	4932.YBR085W;
P50080	AZR1	4932.YGR224W;
Q12018	CDC53	4932.YDL132W;
P38308	COS111	4932.YBR203W;
P38779	CIC1	4932.YHR052W;
Q08702	HNT3	4932.YOR258W;
P47041	BIT61	4932.YJL058C;
Q06333	CNL1	4932.YDR357C;
P23542	AAT2	4932.YLR027C;
Q12471	PFK27	4932.YOL136C;
P36091	DCW1	4932.YKL046C;
P40023	EDC2	4932.YER035W;
Q05926	GRX8	4932.YLR364W;
Q03764	EKI1	4932.YDR147W;
P40098	FMP10	4932.YER182W;
P40319	ELO3	4932.YLR372W;
P38149	DUG2	4932.YBR281C;
P33413	DUR3	4932.YHL016C;
P32626	UTR4	4932.YEL038W;
P38297	FZO1	4932.YBR179C;
P53121	FLC3	4932.YGL139W;
P04819	CDC9	4932.YDL164C;
P69851	DAD4	4932.YDR320C-A;
P18852	STE18	4932.YJR086W;
Q01389	BCK1	4932.YJL095W;
P35183	AST1	4932.YBL069W;
P46946	SAE2	4932.YGL175C;
P11433	CDC24	4932.YAL041W;
Q06549	CDD1	4932.YLR245C;
P36122	BCH2	4932.YKR027W;
P43547	AAD6	4932.YFL056C;
P22804	BET1	4932.YIL004C;
Q03630	BET5	4932.YML077W;
P29547	CAM1	4932.YPL048W;
P43577	GNA1	4932.YFL017C;
P43572	EPL1	4932.YFL024C;
P0CF35	FDH2	
P11412	ZWF1	4932.YNL241C;
P48235	ECL1	4932.YGR146C;
Q06551	ERF2	4932.YLR246W;
P40030	ERG28	4932.YER044C;
P32352	ERG2	4932.YMR202W;
P43561	FET5	4932.YFL041W;
P32784	SCT1	4932.YBL011W;
Q06143	DIC1	4932.YLR348C;
P0CX10	ERR1	4932.YPL281C;
Q12086	DIN7	4932.YDR263C;
Q12284	ERV2	4932.YPR037C;
P48015	GCV1	4932.YDR019C;
P25370	GFD2	4932.YCL036W;
P53109	AIM14	4932.YGL160W;
P28777	ARO2	4932.YGL148W;
P43633	ALK1	4932.YGL021W;
P50076	DIE2	4932.YGR227W;
P07252	CBP1	4932.YJL209W;
P32582	CYS4	4932.YGR155W;
P38696	ARP1	4932.YHR129C;
P43553	ALR2	4932.YFL050C;
P09457	ATP5	4932.YDR298C;
Q03941	CAB5	4932.YDR196C;
P80235	YAT1	4932.YAR035W;
P43548	AGP3	4932.YFL055W;
Q01532	LAP3	4932.YNL239W;
P43605	ECO1	4932.YFR027W;
P32325	DBF4	4932.YDR052C;
P39521	FHL1	4932.YPR104C;
P53938	EOS1	4932.YNL080C;
P40989	GSC2	4932.YGR032W;
P20081	FPR1	4932.YNL135C;
P54838	DAK1	4932.YML070W;
P0CZ17	ASP3-1	4932.YLR160C;
P53079	COG1	4932.YGL223C;
P40367	LAS21	4932.YJL062W;
P47977	TIS11	4932.YLR136C;
P25616	CTO1	4932.YCR015C;
P25355	CTR86	4932.YCR054C;
P36075	CUE2	4932.YKL090W;
P53202	CUL3	4932.YGR003W;
Q02770	CWC27	4932.YPL064C;
Q06147	LCB5	4932.YLR260W;
P38912	TIF11	4932.YMR260C;
P47017	LSM1	4932.YJL124C;
P38203	LSM2	4932.YBL026W;
P57743	LSM3	4932.YLR438C-A;
P38689	PRS3	4932.YHL011C;
Q08979	KEL3	4932.YPL263C;
Q12265	PRS5	4932.YOL061W;
Q04066	BNA7	4932.YDR428C;
P53905	LSM7	4932.YNL147W;
P39730	FUN12	4932.YAL035W;
P25491	YDJ1	4932.YNL064C;
P32486	KRE6	4932.YPR159W;
P32478	HSP150	4932.YJL159W;
P34078	LTV1	4932.YKL143W;
P50107	GLO1	4932.YML004C;
P28743	KIP2	4932.YPL155C;
Q02799	LEE1	4932.YPL054W;
P19658	EXO70	4932.YJL085W;
P30777	GPI10	4932.YGL142C;
P40569	GAT4	4932.YIR013C;
Q06686	CTR3	4932.YLR411W;
P15315	CUP2	4932.YGL166W;
Q03375	CWC21	4932.YDR482C;
P53854	CWC25	4932.YNL245C;
P46947	BUD13	4932.YGL174W;
P43497	CWP2	4932.YKL096W-A;
P07143	CYT1	4932.YOR065W;
P25045	LCB1	4932.YMR296C;
P08678	CYR1	4932.YJL005W;
Q12246	LCB4	4932.YOR171C;
P38998	LYS1	4932.YIR034C;
P15700	URA6	4932.YKL024C;
P40089	LSM5	4932.YER146W;
P38620	PRS2	4932.YER099C;
P38174	MAP2	4932.YBL091C;
P00549	CDC19	4932.YAL038W;
P15454	GUK1	4932.YDR454C;
P17260	KRE1	4932.YNL322C;
Q04533		4932.YML082W;
Q05549	HRQ1	4932.YDR291W;
P34166	MFA2	4932.YNL145W;
P01149	MF(ALPHA)1	4932.YPL187W;
P33399	LHP1	4932.YDL051W;
P27810	KTR1	4932.YOR099W;
P38852	LIN1	4932.YHR156C;
P38431	TIF5	4932.YPR041W;
Q12176	MAK21	4932.YDR060W;
P38169	BNA4	4932.YBL098W;
P35688	LRG1	4932.YDL240W;
P50077	CCH1	4932.YGR217W;
P32448	ASF2	4932.YDL197C;
P36107	AUR1	4932.YKL004W;
Q03254	FCP1	4932.YMR277W;
Q12320	GLO4	4932.YOR040W;
P25621	FEN2	4932.YCR028C;
P41913	GDS1	4932.YOR355W;
P43613	ERJ5	4932.YFR041C;
Q08622	GEP3	4932.YOR205C;
P24814	GRR1	4932.YJR090C;
P40036	GIP2	4932.YER054C;
Q02554	CUS1	4932.YMR240C;
P41817	CUP9	4932.YPL177C;
P32481	GCD11	4932.YER025W;
Q02796	LGE1	4932.YPL055C;
P40309	KHA1	4932.YJL094C;
P32179	MET22	4932.YOL064C;
Q05979	BNA5	4932.YLR231C;
P36051	MCD4	4932.YKL165C;
Q12373	HIF1	4932.YLL022C;
P50944	AVT4	4932.YNL101W;
P25376	AGP1	4932.YCL025C;
P25342	CDC10	4932.YCR002C;
P43569	CAF16	4932.YFL028C;
P22035	BAS1	4932.YKR099W;
Q08641	ABP140	4932.YOR239W;
P32497	NIP1	4932.YMR309C;
Q04067	TIF35	4932.YDR429C;
P36170	FLO10	4932.YKR102W;
P49095	GCV2	4932.YMR189W;
P14741	GCN3	4932.YKR026C;
Q08645	MET7	4932.YOR241W;
P24784	DBP1	4932.YPL119C;
P40318	SSM4	4932.YIL030C;
P38333	ENP1	4932.YBR247C;
P38773	DOG2	4932.YHR043C;
P32891	DLD1	4932.YDL174C;
Q12035	FCF2	4932.YLR051C;
Q03768	GIR2	4932.YDR152W;
P38877	CTF8	4932.YHR191C;
Q07533	CYK3	4932.YDL117W;
Q04431	KRE28	4932.YDR532C;
Q02889	MGR2	4932.YPL098C;
P25573	MGR1	4932.YCL044C;
P53150	LIF1	4932.YGL090W;
P40513	MAM33	4932.YIL070C;
P53152	MMS2	4932.YGL087C;
P39692	MET10	4932.YFR030W;
P40350	ALG5	4932.YPL227C;
P16661	ALG1	4932.YBR110W;
P21269	CCA1	4932.YER168C;
Q04632	COG8	4932.YML071C;
P14306	TFS1	4932.YLR178C;
P33313	CNS1	4932.YBR155W;
P54861	DNM1	4932.YLL001W;
P20447	DBP3	4932.YGL078C;
P53734	DBP6	4932.YNR038W;
Q12518	ENT1	4932.YDL161W;
P38196	FUI1	4932.YBL042C;
P32472	FPR2	4932.YDR519W;
P38911	FPR3	4932.YML074C;
Q12434	RDI1	4932.YDL135C;
Q99341	FYV1	
Q08387	DNL4	4932.YOR005C;
Q12248	DAD1	4932.YDR016C;
P46984	GON7	4932.YJL184W;
P35197	GCS1	4932.YDL226C;
P26188	MGT1	4932.YDL200C;
P54070	KTR6	4932.YPL053C;
P38300	MBA1	4932.YBR185C;
P0CW41	IMA4	
Q12476	AIR2	4932.YDL175C;
P43621	RET2	4932.YFR051C;
P39010	AKR1	4932.YDR264C;
Q99177	BRR1	4932.YPR057W;
P20438	CLN2	4932.YPL256C;
P40580	IRC24	4932.YIR036C;
P11076	ARF1	4932.YDL192W;
Q07732	ADY3	4932.YDL239C;
Q05790	CRR1	4932.YLR213C;
Q99321	DDP1	4932.YOR163W;
P32324	EFT1; EFT2	4932.YOR133W;
P06634	DED1	4932.YOR204W;
P53848	FOL1	4932.YNL256W;
Q05874	NNT1	4932.YLR285W;
Q08967	FLC1	4932.YPL221W;
P29704	ERG9	4932.YHR190W;
Q03466	EBS1	4932.YDR206W;
Q12450	ERP4	4932.YOR016C;
P69771	DID2	4932.YKR035W-A;
P53173	ERV14	4932.YGL054C;
Q04651	ERV41	4932.YML067C;
P41819	DIM1	4932.YPL266W;
Q12209	FRE8	4932.YLR047C;
Q12393	GEP5	4932.YLR091W;
Q12096	GNT1	4932.YOR320C;
Q8TGJ3	KSH1	4932.YNL024C-A;
P40958	MAD2	4932.YJL030W;
Q12230	LSP1	4932.YPL004C;
P33311	MDL2	4932.YPL270W;
P18409	MDM10	4932.YAL010C;
Q03081	MET31	4932.YPL038W;
P53600	RET3	4932.YPL010W;
P41811	SEC27	4932.YGL137W;
Q06150	BOP2	4932.YLR267W;
P38266	AIM3	4932.YBR108W;
P40969	CEP3	4932.YMR168C;
Q12262	MCM16	4932.YPR046W;
P53841	BSC4	4932.YNL269W;
P32447	ASF1	4932.YJL115W;
P38682	GLO3	4932.YER122C;
P47122	NPA3	4932.YJR072C;
Q07541	EXP1	4932.YDL121C;
P38604	ERG7	4932.YHR072W;
P24521	ERG8	4932.YMR220W;
P32898	CYM1	4932.YDR430C;
Q12333	FRE7	4932.YOL152W;
P53924	DMA2	4932.YNL116W;
P47102	GEA1	4932.YJR031C;
P39993	GEA2	4932.YEL022W;
P40099	FAU1	4932.YER183C;
P40578	MGA2	4932.YIR033W;
P53966	KTR5	4932.YNL029C;
P23060	MAK32	4932.YCR019W;
Q08268	MCH4	4932.YOL119C;
P24279	MCM3	4932.YEL032W;
P47171	HIR3	4932.YJR140C;
P17505	MDH1	4932.YKL085W;
P47169	MET5	4932.YJR137C;
P41318	LST8	4932.YNL006W;
P27680	COQ3	4932.YOL096C;
P03874	CBP2	4932.YHL038C;
Q04052	ARO80	4932.YDR421W;
P53755	BSC5	4932.YNR069C;
P39988	BUD16	4932.YEL029C;
P47136	BUD4	4932.YJR092W;
P36106	BYE1	4932.YKL005C;
Q04894	ADH6	4932.YMR318C;
P53195	COG7	4932.YGL005C;
P36130	CAF4	4932.YKR036C;
P32623	UTR2	4932.YEL040W;
P08019	SGA1	4932.YIL099W;
P40433	PFK26	4932.YIL107C;
P32347	HEM12	4932.YDR047W;
P0CH63	DDI2	4932.YNL335W;
P25373	GRX1	4932.YCL035C;
P38138	ROT2	4932.YBR229C;
Q04991	FMP42	4932.YMR221C;
P02994	TEF1; TEF2	4932.YPR080W;
P47133	EMC2	4932.YJR088C;
P35732	DEF1	4932.YKL054C;
P32785	FMT1	4932.YBL013W;
Q08649	ESA1	4932.YOR244W;
P53728	CPR8	4932.YNR028W;
P53759	DUS1	4932.YML080W;
P07149	FAS1	4932.YKL182W;
Q08559	FYV12	4932.YOR183W;
P53550	DCP2	4932.YNL118C;
P46949	FYV8	4932.YGR196C;
P40526	DFG10	4932.YIL049W;
Q03330	GCN5	4932.YGR252W;
P21965	MCK1	4932.YNL307C;
Q12124	MED2	4932.YDL005C;
P06775	HIP1	4932.YGR191W;
P47822	SRB7	4932.YDR308C;
P0CX09	MAN2	
P53114	NUT1	4932.YGL151W;
P32493	AEP1	4932.YMR064W;
P49956	CTF18	4932.YMR078C;
P53923	NCS2	4932.YNL119W;
P50090	KEL2	4932.YGR238C;
P09620	KEX1	4932.YGL203C;
P39518	FAA2	4932.YER015W;
P38702	LEU5	4932.YHR002W;
Q12166	LEU9	4932.YOR108W;
Q06406	LSM6	4932.YDR378C;
P20485	CKI1	4932.YLR133W;
P13186	KIN2	4932.YLR096W;
P47085	MHO1	4932.YJR008W;
P54862	HXT11	4932.YOL156W;
P32354	MCM10	4932.YIL150C;
P43560	LAM5	4932.YFL042C;
Q06820	MDM36	4932.YPR083W;
P11986	INO1	4932.YJL153C;
P38928	AXL2	4932.YIL140W;
P22149	AFT1	4932.YGL071W;
P25559	DCC1	4932.YCL016C;
Q04089	DOT1	4932.YDR440W;
P28003	FUN19	4932.YAL034C;
P11710	FUS1	4932.YCL027W;
P36022	DYN1	4932.YKR054C;
P16892	FUS3	4932.YBL016W;
P47027	DPB11	4932.YJL090C;
Q12432	EAF3	4932.YPR023C;
P25615	POL4	4932.YCR014C;
P00359	TDH3	4932.YGR192C;
P47110	POL32	4932.YJR043C;
Q04461	EUC1	4932.YMR111C;
P32474	EUG1	4932.YDR518W;
P32644	ECM32	4932.YER176W;
Q03103	ERO1	4932.YML130C;
P38143	GPX2	4932.YBR244W;
P46961	GPI2	4932.YPL076W;
P36146	LAS1	4932.YKR063C;
P53983	ASI3	4932.YNL008C;
P39113	CAT8	4932.YMR280C;
Q12107	APC9	4932.YLR102C;
P38226	CST26	4932.YBR042C;
P32454	APE2	4932.YKL157W;
P39110	CIN4	4932.YMR138W;
P43635	CIT3	4932.YPR001W;
P38084	BAP2	4932.YBR068C;
P38285	AMN1	4932.YBR158W;
P38903	RTS1	4932.YOR014W;
Q03835	GRX3	4932.YDR098C;
P50264	FMS1	4932.YMR020W;
P39540	ELO1	4932.YJL196C;
P39112	DSS1	4932.YMR287C;
P53970	EFM6	4932.YNL024C;
P39995	EAF5	4932.YEL018W;
P39985	POL5	4932.YEL055C;
P38261	EXO84	4932.YBR102C;
P14284	REV3	4932.YPL167C;
O13529	ECM12	4932.YHR021W-A;
P40106	GPP2	4932.YER062C;
P37298	SDH4	4932.YDR178W;
Q12361	GPR1	4932.YDL035C;
P38260	FES1	4932.YBR101C;
P17261	ERS1	4932.YCR075C;
P53260	GTF1	4932.YGR102C;
P35176	CPR5	4932.YDR304C;
P14832	CPR1	4932.YDR155C;
P25334	CPR4	4932.YCR069W;
P32621	GDA1	4932.YEL042W;
Q00684	CDC14	4932.YFR028C;
P14164	ABF1	4932.YKL112W;
P47146	ABM1	4932.YJR108W;
P53861	ELA1	4932.YNL230C;
P36037	DOA1	4932.YKL213C;
P47160	ENT3	4932.YJR125C;
P32599	SAC6	4932.YDR129C;
P45976	FIP1	4932.YJR093C;
P53246	ENV11	4932.YGR071C;
P40020	FIR1	4932.YER032W;
P31380	FUN30	4932.YAL019W;
P40059	DOT6	4932.YER088C;
P18411	FUN14	4932.YAL008W;
Q04433	FIT1	4932.YDR534C;
Q08906	FIT2	4932.YOR382W;
P05316	FUR4	4932.YBR021W;
P09624	LPD1	4932.YFL018C;
P53739	FPK1	4932.YNR047W;
P17214	EST1	4932.YLR233C;
Q05670	FUS2	4932.YMR232W;
P27344	DPB3	4932.YBR278W;
P32469	DPH5	4932.YLR172C;
P32288	GLN1	4932.YPR035W;
P38631	FKS1	4932.YLR342W;
Q3E808	DGR1	4932.YNL130C-A;
P38428	CUE1	4932.YMR264W;
Q04201	CUE4	4932.YML101C;
P47050	RTT101	4932.YJL047C;
Q03772	CWC15	4932.YDR163W;
P40970	LCB2	4932.YDR062W;
P40495	LYS12	4932.YIL094C;
Q01662	MAP1	4932.YLR244C;
P49367	LYS4	4932.YDR234W;
P50113	LYS5	4932.YGL154C;
P35844	KES1	4932.YPL145C;
P80428	ARP4	4932.YJL081C;
P09440	MIS1	4932.YBR084W;
Q06703	CDA2	4932.YLR308W;
P47029	ALY2	4932.YJL084C;
P32629	ANP1	4932.YEL036C;
P40464	FLX1	4932.YIL134W;
P53235		4932.YGR054W;
P38783	FYV4	4932.YHR059W;
P40557	EPS1	4932.YIL005W;
P53911	EAF7	4932.YNL136W;
P15801	MIP1	4932.YOR330C;
P39715	ECM1	4932.YAL059W;
Q05359	ERP1	4932.YAR002C-A;
Q12403	ERP3	4932.YDL018C;
Q08913	FEX1	4932.YOR390W;
Q00873	CYT2	4932.YKL087C;
Q12418	GIS3	4932.YLR094C;
Q12051	BTS1	4932.YPL069C;
Q00055	GPD1	4932.YDL022W;
P18851	STE4	4932.YOR212W;
P51601	FOL2	4932.YGR267C;
Q03557	HER2	4932.YMR293C;
P89105	CTR9	4932.YOL145C;
Q07684	MFG1	4932.YDL233W;
Q02574	MEC3	4932.YLR288C;
P38692	KIC1	4932.YHR102W;
P47140	AIM25	4932.YJR100C;
Q05892	COQ11	4932.YLR290C;
P25356	BPH1	4932.YCR032W;
P53318	COQ6	4932.YGR255C;
P52893	ALT1	4932.YLR089C;
P54114	ALD3	4932.YMR169C;
P53178	ALG13	4932.YGL047W;
P40351	ALG8	4932.YOR067C;
P85052	BUD25	4932.YER014C-A;
P36076	CAB3	4932.YKL088W;
P43583	BLM10	4932.YFL007W;
P03870	FLP1	
P53889	FMP41	4932.YNL168C;
P0CX08	DSF1	4932.YNR073C;
P0CE11	HVG1	4932.YER039C;
Q06349	DXO1	4932.YDR370C;
P32328	DBF20	4932.YPR111W;
Q12389	DBP10	4932.YDL031W;
Q3E840	KTI11	4932.YBL071W-A;
Q12429	DPH6	4932.YLR143W;
Q12517	DCP1	4932.YOL149W;
Q08905	FRE3	4932.YOR381W;
P14742	GFA1	4932.YKL104C;
P12709	PGI1	4932.YBR196C;
P38305	AIM4	4932.YBR194W;
P23180	AIM17	4932.YHL021C;
