Entry	Entry name	Gene names  (primary )
P0CX37	RS6A_YEAST	RPS6A
Q12443	RTN2_YEAST	RTN2
P38116	ARL1_YEAST	ARL1
P36064	COXM1_YEAST	CMC1
P25300	BUD5_YEAST	BUD5
P47818	CCC1_YEAST	CCC1
P26449	BUB3_YEAST	BUB3
Q04347	BUD22_YEAST	BUD22
Q2V2Q1	ADF1_YEAST	ADF1
P38872	ADY1_YEAST	PFS1
P14724	CDC26_YEAST	CDC26
P32562	CDC5_YEAST	CDC5
P13711	ACOX_YEAST	POX1
P32453	ATP11_YEAST	ATP11
P00890	CISY1_YEAST	CIT1
P53630	BIOD_YEAST	BIO4
P48562	CLA4_YEAST	CLA4
P53865	CNM67_YEAST	CNM67
P47096	3HAO_YEAST	BNA1
Q02336	ADA2_YEAST	ADA2
Q01802	AATM_YEAST	AAT1
Q02486	ABF2_YEAST	ABF2
P35195	ECM15_YEAST	ECM15
Q08949	DDC1_YEAST	DDC1
Q12497	FMP16_YEAST	FMP16
Q03071	ELOC_YEAST	ELC1
Q02908	ELP3_YEAST	ELP3
Q12099	FAL1_YEAST	FAL1
P53971	FAP1_YEAST	FAP1
P42837	FIG4_YEAST	FIG4
P41813	FKH2_YEAST	FKH2
P38993	FET3_YEAST	FET3
P53743	ESF2_YEAST	ESF2
Q03096	EST3_YEAST	EST3
P42940	ETFB_YEAST	CIR1
P39958	GDI1_YEAST	GDI1
P32614	FRDS_YEAST	FRD1
P32791	FRE1_YEAST	FRE1
P39722	GEM1_YEAST	GEM1
P11655	SEC12_YEAST	SEC12
P07560	SEC4_YEAST	SEC4
P47821	SSN8_YEAST	SSN8
P25357	SNT1_YEAST	SNT1
Q12100	RTK1_YEAST	RTK1
P39547	UIP3_YEAST	UIP3
Q08428	YOR53_YEAST	
Q12531	YP015_YEAST	
Q04003	SAS4_YEAST	SAS4
Q02608	RT16_YEAST	MRPS16
Q03722	YMC0_YEAST	
Q04502	YMI9_YEAST	
Q8TGQ9	YN103_YEAST	
P0CX14	YRF13_YEAST	YRF1-3
Q3E751	YP119_YEAST	
Q02606	YP014_YEAST	
Q06523	YP148_YEAST	
Q12179	YP245_YEAST	
Q02767	VPS28_YEAST	VPS28
Q12483	SNF8_YEAST	SNF8
